player_id,xd_total,xd_actions,xd_mean_action_threat,xd90,xd90_pct
7345,1.7402430555555555,8,0.47152777777777777,2.005401728553137,0.03
8217,15.699270833333333,66,0.47724116161616165,6.873363264147885,0.8
2972,13.573958333333334,59,0.4120939265536723,6.727799449288666,0.7205882352941176
7153,4.107569444444445,16,0.4710069444444444,5.894465851714059,0.5882352941176471
6704,46.362430555555555,144,0.5781057098765432,7.60732680036463,0.6635514018691588
3026,44.270208333333336,161,0.5011840062111801,7.528235710911668,0.4777777777777778
24778,21.469583333333333,71,0.513512323943662,12.358570514870483,0.9719626168224299
5476,2.9303125,10,0.46729166666666666,2.9777356981558145,0.028037383177570093
7439,9.12232638888889,22,0.5810290404040405,7.438925173663546,0.6542056074766355
4445,38.61704861111111,112,0.5762152777777778,6.756263162157784,0.42990654205607476
11990,22.079375000000002,97,0.4889926975945017,7.738600960602326,0.5555555555555556
10481,40.79232638888889,143,0.5174703768453768,5.54397006266831,0.13333333333333333
5485,30.91013888888889,65,0.663659188034188,5.108175725302975,0.102803738317757
11135,33.158611111111114,75,0.6279953703703703,9.020933044485867,0.7476635514018691
8519,54.318333333333335,137,0.6498707420924574,9.433299028751529,0.8130841121495327
8966,4.1721875,27,0.3326003086419753,3.3402242401779088,0.2716049382716049
8546,2.043645833333333,12,0.29756944444444444,1.986622412241224,0.04938271604938271
39565,13.607395833333333,78,0.3611378205128205,4.46849534784724,0.38
5562,13.524340277777778,72,0.3775848765432099,6.03415991902834,0.7654320987654321
8400,15.474305555555556,74,0.3837180930930931,5.095198170731708,0.56
3053,6.684930555555556,26,0.47705662393162396,4.744200946247866,0.47
10287,9.46295138888889,49,0.38852749433106576,4.481271375953696,0.4
8227,3.7020833333333334,22,0.3652462121212121,6.158733826247689,0.6617647058823529
12034,20.26670138888889,87,0.4229685504469987,7.287267778665601,0.5887850467289719
5579,17.362951388888888,73,0.42688831811263317,5.315189200680272,0.19626168224299065
8507,3.691076388888889,17,0.42722630718954246,4.075201901451646,0.09345794392523364
6322,18.576527777777777,56,0.5609126984126984,5.813575775137641,0.27102803738317754
8511,9.462118055555555,35,0.4969742063492063,12.282557091346154,0.9626168224299065
6324,9.391111111111112,39,0.46676460113960117,4.917288858722002,0.06666666666666667
3167,17.242118055555554,48,0.5968171296296296,5.278199404761904,0.12149532710280374
24118,7.815416666666667,26,0.5377403846153846,6.5319996904503945,0.2616822429906542
17033,20.049618055555555,96,0.45162037037037034,7.078186290533473,0.85
44225,4.092256944444444,22,0.38203914141414147,4.625955097341428,0.43
35658,4.6634722222222225,15,0.5171064814814815,5.3614541196508405,0.61
