path,folder,filename,extension,bytes,format_details,structure,information
reports/starters/MAR/46258_starter_report.json,reports/starters/MAR,46258_starter_report.json,.json,1752,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/46258_starter_report.md,reports/starters/MAR,46258_starter_report.md,.md,1288,39 lines; 196 words,"Title: Azzedine Ounahi — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Azzedine Ounahi — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/5219_starter_report.json,reports/starters/MAR,5219_starter_report.json,.json,1788,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/5219_starter_report.md,reports/starters/MAR,5219_starter_report.md,.md,1331,40 lines; 204 words,"Title: Romain Saïss — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Romain Saïss — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/5233_starter_report.json,reports/starters/MAR,5233_starter_report.json,.json,1773,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/5233_starter_report.md,reports/starters/MAR,5233_starter_report.md,.md,1318,40 lines; 199 words,"Title: Munir Mohand Mohamedi — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Munir Mohand Mohamedi — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/5234_starter_report.json,reports/starters/MAR,5234_starter_report.json,.json,1730,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/5234_starter_report.md,reports/starters/MAR,5234_starter_report.md,.md,1276,39 lines; 194 words,"Title: Sofyan Amrabat — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Sofyan Amrabat — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/5237_starter_report.json,reports/starters/MAR,5237_starter_report.json,.json,1730,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/5237_starter_report.md,reports/starters/MAR,5237_starter_report.md,.md,1258,39 lines; 193 words,"Title: Hakim Ziyech — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Hakim Ziyech — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/5245_starter_report.json,reports/starters/MAR,5245_starter_report.json,.json,1811,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/5245_starter_report.md,reports/starters/MAR,5245_starter_report.md,.md,1333,40 lines; 203 words,"Title: Achraf Hakimi Mouh — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Achraf Hakimi Mouh — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/59493_starter_report.json,reports/starters/MAR,59493_starter_report.json,.json,1743,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/59493_starter_report.md,reports/starters/MAR,59493_starter_report.md,.md,1265,39 lines; 192 words,"Title: Abderrazak Hamdallah — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Abderrazak Hamdallah — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/6301_starter_report.json,reports/starters/MAR,6301_starter_report.json,.json,1767,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/6301_starter_report.md,reports/starters/MAR,6301_starter_report.md,.md,1292,39 lines; 197 words,"Title: Youssef En-Nesyri — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Youssef En-Nesyri — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/67700_starter_report.json,reports/starters/MAR,67700_starter_report.json,.json,1801,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/67700_starter_report.md,reports/starters/MAR,67700_starter_report.md,.md,1322,40 lines; 202 words,"Title: Badr Banoun — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Badr Banoun — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/6785_starter_report.json,reports/starters/MAR,6785_starter_report.json,.json,1764,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/6785_starter_report.md,reports/starters/MAR,6785_starter_report.md,.md,1319,40 lines; 199 words,"Title: Yassine Bounou — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Yassine Bounou — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MAR/7459_starter_report.json,reports/starters/MAR,7459_starter_report.json,.json,1807,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MAR/7459_starter_report.md,reports/starters/MAR,7459_starter_report.md,.md,1331,40 lines; 204 words,"Title: Jawad El Yamiq — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Jawad El Yamiq — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MEX/11388_starter_report.json,reports/starters/MEX,11388_starter_report.json,.json,1873,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
reports/starters/MEX/11388_starter_report.md,reports/starters/MEX,11388_starter_report.md,.md,1386,40 lines; 210 words,"Title: Néstor Alejandro Araújo Razo — Starter Report; sections: Physical profile, Top chemistry partners, Tactical recommendations","Starter report for Néstor Alejandro Araújo Razo — Starter Report, pairing player-level match evidence with role and contribution analysis."
reports/starters/MEX/15452_starter_report.json,reports/starters/MEX,15452_starter_report.json,.json,1860,Object with 19 top-level keys,"Top-level keys: team, team_code, player_id, player, position, functional_role, physical_scores, vaep_off_p90, vaep_def_p90, vaep_total_p90, vaep_per_touch, xt_p90, final_player_rating, team_rank, final_third_share, heatmap, top_chemistry_partners, recommended_tactical_tweaks, cohort_definition",Individual starter report in machine- or human-readable form.
