config_id,variance_share_target,mixture_bounds,attack_reliability_constant,defense_reliability_constant,bootstrap_se_shrinkage_constant,opposition_adjustment_variant,opposition_exposure_scale,prevention_weight,eligible_for_release,eligibility_reason,bootstrap_top50_jaccard_median,bootstrap_top50_jaccard_p10,realized_defensive_variance_share,defensive_variance_scale_factor,single_attribution_p95_absolute_rank_shift,single_attribution_max_absolute_rank_shift,leave_one_match_out_median_top50_jaccard,leave_one_match_out_p95_absolute_rank_shift,selection_status,single_attribution_count,single_attribution_granularity
735,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.42000000000000004,6.338626834637148,,,,,rejected_by_preregistered_metrics,,
736,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.29703629703629714,0.42000000000000004,5.199140503786022,,,,,ineligible_ablation,,
737,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,2.0,0.5,True,eligible,0.4084507042253521,0.3140806561859194,0.42000000000000004,4.976751606548779,,,,,rejected_by_preregistered_metrics,,
738,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_log_rank,2.0,0.75,True,eligible,0.4185110663983903,0.2987012987012987,0.42,4.839076611166071,,,,,rejected_by_preregistered_metrics,,
739,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.42,18.669478020596266,,,,,ineligible_ablation,,
740,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.3888888888888889,0.29703629703629714,0.42,16.049286248134905,,,,,rejected_by_preregistered_metrics,,
741,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42,14.079153780216497,,,,,rejected_by_preregistered_metrics,,
742,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.42,12.65800701175868,,,,,ineligible_ablation,,
743,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.42,11.737211131826072,,,,,rejected_by_preregistered_metrics,,
744,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.41999999999999993,10.896273415589302,,,,,rejected_by_preregistered_metrics,,
745,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.42,9.493096654668168,,,,,ineligible_ablation,,
746,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.42,9.081198819066227,,,,,rejected_by_preregistered_metrics,,
747,0.42,"[0.3, 0.7]",40.0,300.0,1.0,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.41999999999999993,8.675112298600206,,,,,rejected_by_preregistered_metrics,,
748,0.42,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.42,12.196338054977451,,,,,ineligible_ablation,,
749,0.42,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.3157894736842105,0.42,10.804821089192952,,,,,rejected_by_preregistered_metrics,,
750,0.42,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.4084507042253521,0.3157894736842105,0.42,9.898980392821569,,,,,rejected_by_preregistered_metrics,,
751,0.42,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.41999999999999993,7.965421671816346,,,,,ineligible_ablation,,
752,0.42,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.42,7.434576276408092,,,,,rejected_by_preregistered_metrics,,
753,0.42,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.3157894736842105,0.42,7.083625282132917,,,,,rejected_by_preregistered_metrics,,
754,0.42,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.42,5.902442275409194,,,,,ineligible_ablation,,
755,0.42,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,5.62837735982117,,,,,rejected_by_preregistered_metrics,,
756,0.42,"[0.3, 0.7]",40.0,300.0,1.0,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42,5.452604038229196,,,,,rejected_by_preregistered_metrics,,
757,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.41999999999999993,7.26644606171308,,,,,ineligible_ablation,,
758,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.3140806561859194,0.41999999999999993,6.637500560396643,,,,,rejected_by_preregistered_metrics,,
759,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_log_rank,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.42000000000000004,6.213528089917305,,,,,rejected_by_preregistered_metrics,,
760,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.42000000000000004,4.798724306614013,,,,,ineligible_ablation,,
761,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_log_rank,1.5,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.41999999999999993,4.561218239343693,,,,,rejected_by_preregistered_metrics,,
762,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_log_rank,1.5,0.75,True,eligible,0.42857142857142855,0.3140806561859194,0.41999999999999993,4.39881605512739,,,,,rejected_by_preregistered_metrics,,
763,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4185110663983903,0.2987012987012987,0.42000000000000004,3.5795599498417605,,,,,ineligible_ablation,,
764,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_log_rank,2.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.41999999999999993,3.4585360991186427,,,,,rejected_by_preregistered_metrics,,
765,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_log_rank,2.0,0.75,True,eligible,0.42857142857142855,0.2987012987012987,0.41999999999999993,3.3776402581989227,,,,,rejected_by_preregistered_metrics,,
766,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.2987012987012987,0.41999999999999993,11.819719653029,,,,,ineligible_ablation,,
767,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,10.327856364369302,,,,,rejected_by_preregistered_metrics,,
768,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.4199999999999998,9.172115799787232,,,,,rejected_by_preregistered_metrics,,
769,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.42000000000000004,8.101455364103838,,,,,ineligible_ablation,,
770,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,7.566701150431005,,,,,rejected_by_preregistered_metrics,,
771,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,7.073611318373388,,,,,rejected_by_preregistered_metrics,,
772,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.42000000000000004,6.1241641020363335,,,,,ineligible_ablation,,
773,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.4084507042253521,0.28205128205128205,0.41999999999999993,5.879834877422769,,,,,rejected_by_preregistered_metrics,,
774,0.42,"[0.3, 0.7]",80.0,180.0,0.5,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.4084507042253521,0.29703629703629714,0.41999999999999993,5.638824550731736,,,,,rejected_by_preregistered_metrics,,
775,0.42,"[0.3, 0.7]",80.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.42000000000000004,8.066554303747964,,,,,ineligible_ablation,,
776,0.42,"[0.3, 0.7]",80.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.3157894736842105,0.41999999999999993,7.276667968417556,,,,,rejected_by_preregistered_metrics,,
777,0.42,"[0.3, 0.7]",80.0,180.0,0.5,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.41999999999999993,6.73800999218344,,,,,rejected_by_preregistered_metrics,,
778,0.42,"[0.3, 0.7]",80.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.42000000000000004,5.3540308056174135,,,,,ineligible_ablation,,
779,0.42,"[0.3, 0.7]",80.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4185110663983903,0.2987012987012987,0.42000000000000004,5.0561834743982095,,,,,rejected_by_preregistered_metrics,,
780,0.42,"[0.3, 0.7]",80.0,180.0,0.5,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,4.846901978939433,,,,,rejected_by_preregistered_metrics,,
781,0.42,"[0.3, 0.7]",80.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.4199999999999998,4.002561562999951,,,,,ineligible_ablation,,
782,0.42,"[0.3, 0.7]",80.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,3.8519664844499557,,,,,rejected_by_preregistered_metrics,,
783,0.42,"[0.3, 0.7]",80.0,180.0,0.5,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.42000000000000004,3.7480086599350533,,,,,rejected_by_preregistered_metrics,,
784,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.4199999999999998,8.35335999304522,,,,,ineligible_ablation,,
785,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_log_rank,1.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,7.522067413452136,,,,,rejected_by_preregistered_metrics,,
786,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_log_rank,1.0,0.75,True,eligible,0.4084507042253521,0.3157894736842105,0.42000000000000004,6.983727020195481,,,,,rejected_by_preregistered_metrics,,
787,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.42000000000000004,5.441703188078117,,,,,ineligible_ablation,,
788,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_log_rank,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,5.123304010914482,,,,,rejected_by_preregistered_metrics,,
789,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_log_rank,1.5,0.75,True,eligible,0.4084507042253521,0.3157894736842105,0.41999999999999993,4.915385147717865,,,,,rejected_by_preregistered_metrics,,
790,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.42000000000000004,4.025442207645815,,,,,ineligible_ablation,,
791,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_log_rank,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,3.8611363801031278,,,,,rejected_by_preregistered_metrics,,
792,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_log_rank,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,3.756779960619933,,,,,rejected_by_preregistered_metrics,,
793,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.41999999999999993,14.137950429705393,,,,,ineligible_ablation,,
794,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.42000000000000004,12.198036508119342,,,,,rejected_by_preregistered_metrics,,
795,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,10.72844564444995,,,,,rejected_by_preregistered_metrics,,
796,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.3698630136986301,0.28205128205128205,0.42000000000000004,9.63663829741264,,,,,ineligible_ablation,,
797,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.41999999999999993,8.945669593828544,,,,,rejected_by_preregistered_metrics,,
798,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.4199999999999998,8.31226194308095,,,,,rejected_by_preregistered_metrics,,
799,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.3888888888888889,0.28205128205128205,0.41999999999999993,7.246370494249466,,,,,ineligible_ablation,,
800,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.3888888888888889,0.28205128205128205,0.41999999999999993,6.935998345471533,,,,,rejected_by_preregistered_metrics,,
801,0.42,"[0.3, 0.7]",80.0,180.0,1.0,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.3888888888888889,0.28205128205128205,0.42000000000000004,6.627906261767801,,,,,rejected_by_preregistered_metrics,,
802,0.42,"[0.3, 0.7]",80.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.42000000000000004,9.37481482416091,,,,,ineligible_ablation,,
803,0.42,"[0.3, 0.7]",80.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.4084507042253521,0.3140806561859194,0.41999999999999993,8.327678360394023,,,,,rejected_by_preregistered_metrics,,
804,0.42,"[0.3, 0.7]",80.0,180.0,1.0,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.4084507042253521,0.3157894736842105,0.42000000000000004,7.635689403482678,,,,,rejected_by_preregistered_metrics,,
805,0.42,"[0.3, 0.7]",80.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.41999999999999993,6.142806873583707,,,,,ineligible_ablation,,
806,0.42,"[0.3, 0.7]",80.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,5.7442553899126745,,,,,rejected_by_preregistered_metrics,,
807,0.42,"[0.3, 0.7]",80.0,180.0,1.0,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,5.475356747422844,,,,,rejected_by_preregistered_metrics,,
808,0.42,"[0.3, 0.7]",80.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.28205128205128205,0.41999999999999993,4.5577057604897355,,,,,ineligible_ablation,,
809,0.42,"[0.3, 0.7]",80.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,4.353272016617663,,,,,rejected_by_preregistered_metrics,,
810,0.42,"[0.3, 0.7]",80.0,180.0,1.0,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,4.2190532869043755,,,,,rejected_by_preregistered_metrics,,
811,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.2987012987012987,0.41999999999999993,8.843141147821713,,,,,ineligible_ablation,,
812,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.42000000000000004,8.064331798545936,,,,,rejected_by_preregistered_metrics,,
813,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_log_rank,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.42000000000000004,7.54950956937588,,,,,rejected_by_preregistered_metrics,,
814,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_log_rank,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.2987012987012987,0.42000000000000004,5.824098926058604,,,,,ineligible_ablation,,
815,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_log_rank,1.5,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.41999999999999993,5.5284363499491755,,,,,rejected_by_preregistered_metrics,,
816,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_log_rank,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.42000000000000004,5.331009420459088,,,,,rejected_by_preregistered_metrics,,
817,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_log_rank,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.42000000000000004,4.3396741249180995,,,,,ineligible_ablation,,
818,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_log_rank,2.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.42000000000000004,4.188021767197335,,,,,rejected_by_preregistered_metrics,,
819,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_log_rank,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.41999999999999993,4.089180656617714,,,,,rejected_by_preregistered_metrics,,
820,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.41999999999999993,14.564764885659345,,,,,ineligible_ablation,,
821,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.5,True,eligible,0.42857142857142855,0.2987012987012987,0.41999999999999993,12.702165822314408,,,,,rejected_by_preregistered_metrics,,
822,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.41999999999999993,11.26824164263465,,,,,rejected_by_preregistered_metrics,,
823,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.42000000000000004,9.94053781304587,,,,,ineligible_ablation,,
824,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,9.278318675490418,,,,,rejected_by_preregistered_metrics,,
825,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,1.5,0.75,True,eligible,0.4084507042253521,0.3157894736842105,0.41999999999999993,8.671743974257938,,,,,rejected_by_preregistered_metrics,,
826,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.42000000000000004,7.49942561577064,,,,,ineligible_ablation,,
827,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.5,True,eligible,0.4084507042253521,0.2987012987012987,0.41999999999999993,7.196973280141086,,,,,rejected_by_preregistered_metrics,,
828,0.42,"[0.3, 0.7]",80.0,300.0,0.5,fifa_inverse_sqrt,2.0,0.75,True,eligible,0.4084507042253521,0.2987012987012987,0.42000000000000004,6.901905703891713,,,,,rejected_by_preregistered_metrics,,
829,0.42,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3157894736842105,0.41999999999999993,9.827255254411812,,,,,ineligible_ablation,,
830,0.42,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.41999999999999993,8.856918121596243,,,,,rejected_by_preregistered_metrics,,
831,0.42,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.41999999999999993,8.203997305962554,,,,,rejected_by_preregistered_metrics,,
832,0.42,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3140806561859194,0.42000000000000004,6.507370265497453,,,,,ineligible_ablation,,
833,0.42,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.41999999999999993,6.140322554919995,,,,,rejected_by_preregistered_metrics,,
834,0.42,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,1.5,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.42000000000000004,5.887156732926471,,,,,rejected_by_preregistered_metrics,,
835,0.42,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.0,False,zero-prevention ablation; mandatory family passed,0.42857142857142855,0.3140806561859194,0.42000000000000004,4.86063251109062,,,,,ineligible_ablation,,
836,0.42,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.42000000000000004,4.6739591078276765,,,,,rejected_by_preregistered_metrics,,
837,0.42,"[0.3, 0.7]",80.0,300.0,0.5,cumulative_pre_match_xg,2.0,0.75,True,eligible,0.42857142857142855,0.3157894736842105,0.42000000000000004,4.54780064024518,,,,,rejected_by_preregistered_metrics,,
838,0.42,"[0.3, 0.7]",80.0,300.0,1.0,fifa_log_rank,1.0,0.0,False,zero-prevention ablation; mandatory family passed,0.4084507042253521,0.2987012987012987,0.41999999999999993,10.266783400495793,,,,,ineligible_ablation,,
839,0.42,"[0.3, 0.7]",80.0,300.0,1.0,fifa_log_rank,1.0,0.5,True,eligible,0.42857142857142855,0.3157894736842105,0.41999999999999993,9.212762488370723,,,,,rejected_by_preregistered_metrics,,
